"pointid","xcoord","ycoord"
7573,-853338.5421,2323700.17669999
7574,-854800.048900003,2321537.04679999
7575,-855547.148499999,2320570.3004
7576,-856080.1537,2318744.71010001
7577,-856138.032099999,2317253.6461
7578,-854750.634600001,2316512.3356
7579,-855216.271000001,2314108.7654
7580,-854962.2772,2313538.2311
7581,-858416.968000001,2310342.09619999
7582,-858979.4804,2309863.1158
7583,-858757.002000001,2309442.53149999
7584,-860713.270099999,2306992.625
7585,-862076.1287,2304956.4975
7586,-863517.8694,2304144.4034
7587,-830050.0427,2341974.5061
7588,-827523.154800001,2344038.59709999
7589,-831261.502399999,2341996.90180001
7590,-831749.790800001,2340420.34149999
7591,-832257.827500001,2339639.1238
7592,-832090.187000001,2339636.1664
7593,-831811.2115,2338861.1419
7594,-830953.461300001,2337190.9049
7595,-831784.7664,2335990.6984
7596,-831588.4426,2333997.4836
7597,-830648.407700001,2332870.0616
7598,-831730.6786,2331910.3724
7599,-831541.456800001,2331152.7714
7600,-830021.907099999,2329509.84360001
7601,-830006.9202,2329089.6906
7602,-830013.8634,2329003.14509999
7603,-829413.370400001,2328562.4241
7604,-829464.959400001,2328347.2723
7605,-829456.5319,2328238.5026
7606,-828826.5758,2328089.807
7607,-828979.6925,2327551.98650001
7608,-828044.490100001,2325431.15939999
7609,-828069.414000001,2324856.146
7610,-827010.1887,2323959.2865
7611,-827231.9756,2321946.7007
7612,-826420.214800001,2323300.74329999
7613,-827436.613500002,2321078.0779
7614,-827132.407600001,2320975.3843
7615,-827202.116,2319991.78450001
7616,-827083.5309,2317431.2514
7617,-826609.789499999,2317227.7537
7618,-827222.022,2315867.01900001
7619,-827299.7607,2315390.1512
7620,-827585.174900001,2313066.3819
7621,-827121.738600002,2312699.6236
7622,-823767.0693,2311137.225
7623,-822794.0107,2309366.9403
7624,-802984.178300001,2431476.21039999
7625,-805010.5131,2432525.2466
7626,-808394.9385,2432743.14430001
7627,-808990.1296,2431369.53589999
7628,-809906.0799,2430452.8082
7629,-811157.6529,2431477.8509
7630,-811748.104399999,2430936.2456
7631,-813626.627800001,2430458.3582
7632,-813712.4383,2429978.3182
7633,-794155.743400001,2473260.1184
7634,-796671.0069,2470828.8248
7635,-797367.340800002,2469088.43489999
7636,-798146.264400001,2468245.0966
7637,-799364.462600001,2467277.1659
7638,-800942.156199999,2466357.8708
7639,-801760.105100001,2463931.374
7640,-802817.874500002,2463317.3584
7641,-802964.394200001,2462590.5649
7642,-803936.3422,2462325.76450001
7643,-806113.164300001,2462217.76479999
7644,-808169.640599999,2459898.9311
7645,-809129.129700001,2459017.0361
7646,-810861.233200001,2458784.48349999
7647,-812140.2885,2457193.4231
7648,-814136.280900002,2456902.6049
7649,-814922.116499999,2456179.3962
7650,-816720.572399999,2455036.96910001
7651,-817689.012299999,2454671.8021
7652,-817578.517500001,2453166.44209999
7653,-818229.5531,2453486.22959999
7654,-818467.513399999,2453712.0766
7655,-818602.261100001,2452715.0951
7656,-818609.7367,2452902.898
7657,-732647.391299999,2531882.37830001
7658,-730715.598799999,2533884.8989
7659,-733325.2695,2531249.695
7660,-733397.2041,2530626.0148
7661,-734212.3926,2529817.8807
7662,-735183.103199999,2529321.36570001
7663,-737346.3417,2528536.6305
7664,-738559.4957,2527445.8979
7665,-738774.977499999,2526866.9658
7666,-739264.191600001,2526514.3114
7667,-738982.0048,2525960.2714
7668,-738752.107600002,2524903.08779999
7669,-741944.349199999,2523982.1595
7670,-743933.424499999,2522843.62490001
7671,-743937.371799999,2522754.5913
7672,-743656.8615,2521297.6368
7673,-745573.2308,2521607.7855
7674,-745783.4054,2521524.415
7675,-745396.753200001,2520307.06129999
7676,-746384.513300001,2520108.65379999
7677,-748726.0165,2518146.74549999
7678,-747393.330900001,2519176.4025
7679,-749044.717199999,2517297.5303
7680,-751541.9878,2516260.98740001
7681,-752013.443900001,2514461.20149999
7682,-753006.556700002,2514559.6181
7683,-753081.743799999,2513769.8803
7684,-755403.975600002,2512221.297
7685,-756120.141,2512026.36140001
7686,-755416.165100002,2512197.65119999
7687,-758738.356100001,2509847.4734
7688,-758155.823999999,2511337.1928
7689,-760759.124899999,2509802.05590001
7690,-760814.789000001,2508800.6577
7691,-764392.582699998,2506897.32040001
7692,-764671.2672,2505305.3473
7693,-765365.234099999,2503769.5023
7694,-766473.6986,2503713.98149999
7695,-766511.937000001,2502761.6294
7696,-767990.830900001,2500967.534
7697,-768485.560699998,2501484.61740001
7698,-769524.010999999,2500094.5122
7699,-769975.3025,2500220.8956
7700,-770723.274399999,2498654.6272
7701,-771736.7972,2499115.87479999
7702,-772212.3289,2497567.1433
7703,-772976.327099999,2498022.7974
7704,-773592.0783,2495839.03489999
7705,-773592.982500001,2495805.8856
7706,-773536.242000001,2495004.571
7707,-773273.5041,2494685.5954
7708,-773618.955700001,2493575.83679999
7709,-776035.489000001,2492523.4821
7710,-777237.4562,2492326.5383
7711,-776260.1073,2490247.4678
7712,-776671.579800001,2489776.2614
7713,-777784.901300001,2490012.55559999
7714,-779192.110499999,2489412.33760001
7715,-778370.923800002,2487768.967
7716,-781076.1244,2480808.50529999
7717,-781051.877300001,2482663.99839999
7718,-781307.1252,2480507.5002
7719,-784340.2257,2479436.5579
7720,-784364.5978,2479415.10059999
7721,-786920.4698,2478632.8299
7722,-784394.448699999,2479423.0558
7723,-787565.482200002,2479027.2038
7724,-788470.561300001,2478200.295
7725,-788951.083100001,2477739.9014
7726,-789782.907299999,2476810.3712
7727,-789734.490300001,2475975.9506
7728,-791698.0328,2475866.2622
7729,-792623.0928,2475399.647
7730,-774432.9232,2485900.7502
7731,-774248.659500001,2485881.64739999
7732,-774137.6119,2485870.1414
7733,-756394.3428,2511592.8497
7734,-778996.256899999,2486374.38170001
7735,-778993.461499999,2486377.03540001
7736,-779255.0182,2486080.10920001
7737,-779303.069399999,2486050.00020001
7738,-779271.8926,2486063.2281
7739,-728570.2359,2533376.2238
7740,-779165.1212,2485393.5013
7741,-780440.8323,2483664.3486
7742,-780357.252599999,2484311.031
7743,-728768.393500001,2489613.88629999
7744,-729730.573300001,2490276.78659999
7745,-730069.094,2490387.0276
7746,-732082.242900001,2492465.3688
7747,-728457.036399999,2489692.94650001
7748,-728154.648399999,2489167.0153
7749,-727592.788200001,2488865.8681
7750,-726769.866400001,2488290.8557
7751,-725559.347200001,2486906.13300001
7752,-723888.604299999,2486594.709
7753,-728598.611099999,2516446.7189
7754,-728832.881100001,2516452.0444
7755,-728090.1233,2531367.33759999
7756,-727306.8742,2529249.1404
7757,-727415.171299999,2525760.7219
7758,-727547.597599999,2525403.48150001
7759,-727419.050899999,2525232.3761
7760,-727145.468100001,2523253.7591
7761,-728468.273900002,2521264.6553
7762,-728818.839800001,2520045.1053
7763,-728233.4664,2518431.33549999
7764,-729045.5693,2516958.52160001
7765,-730056.7524,2514531.9755
7766,-729847.311100001,2514920.01759999
7767,-730815.208900001,2513728.2078
7768,-729993.001499999,2513810.2684
7769,-729909.442700001,2511022.1048
7770,-729501.746599999,2510861.6068
7771,-729180.987200001,2508925.5739
7772,-730248.2431,2507940.2187
7773,-729586.903899999,2507790.374
7774,-729652.398000001,2507206.58409999
7775,-730834.096700001,2505606.4343
7776,-730310.4605,2503114.0545
7777,-730662.114600001,2504097.0048
7778,-730801.390300001,2502536.59009999
7779,-730656.4601,2501965.10300001
7780,-731660.969799999,2500400.8379
7781,-730892.683900003,2499632.13569999
7782,-731835.257200001,2498718.50749999
7783,-731047.366900001,2495598.8929
7784,-731586.756200001,2496771.84919999
7785,-731484.586600001,2494867.7334
7786,-731304.145699999,2494037.0243
7787,-732397.9341,2492780.3791
7788,-732455.550000001,2490705.2968
7789,-733686.4163,2489840.45920001
7790,-734292.810000001,2490181.7118
7791,-734586.607599999,2489919.37580001
7792,-735105.0766,2487542.1029
7793,-734537.931600001,2486959.3053
7794,-734483.7204,2486373.5927
7795,-735170.9065,2485718.1211
7796,-734839.997400002,2483496.84079999
7797,-734760.4203,2481879.7748
7798,-735038.225000001,2481907.09249999
7799,-734219.130999998,2482169.75680001
7800,-734404.611300001,2481844.782
7801,-734320.9779,2481836.5796
7802,-734285.6045,2480136.5281
7803,-735497.421900001,2476653.6633
7804,-735986.2389,2476300.60160001
7805,-736311.4934,2474946.8067
7806,-735662.949600001,2473205.0142
7807,-736742.1137,2473017.7692
7808,-736704.489,2470796.77700001
7809,-737202.473499999,2469551.98450001
7810,-737392.235,2467222.90329999
7811,-736709.370499999,2467168.0838
7812,-736268.265599999,2464234.13860001
7813,-737268.8785,2461903.21409999
7814,-737306.7339,2461495.11949999
7815,-737571.3444,2461242.4994
7816,-739177.8642,2460102.0483
7817,-739789.748,2456778.1591
7818,-739750.629000001,2459168.09669999
7819,-739689.903599999,2456525.2315
7820,-737847.4925,2454106.0881
7821,-738588.635399999,2452385.985
7822,-739731.5783,2452038.5601
7823,-739157.7346,2449545.9974
7824,-737433.697200001,2446703.9746
7825,-737461.8407,2445545.05430001
7826,-736524.7139,2444561.7326
7827,-736227.2751,2443114.5949
7828,-735240.958300001,2441368.82229999
7829,-721318.738300001,2673807.9782
7830,-721380.490499999,2673857.3246
7831,-720760.628100001,2672531.66109999
7832,-720645.502699998,2672296.39720001
7833,-720094.629499999,2671465.96470001
7834,-718892.0423,2670281.0051
7835,-719765.609400001,2670957.67699999
7836,-718690.479000002,2670220.33699999
7837,-718329.9387,2669228.0139
7838,-717167.3168,2667718.6373
7839,-717459.811400001,2667844.2683
7840,-717117.1866,2667629.69899999
7841,-717101.2421,2667505.9943
7842,-716680.368300002,2666166.63399999
7843,-716410.2537,2665297.63589999
7844,-716428.7622,2664981.3857
7845,-716120.192600002,2664164.5291
7846,-716140.2445,2664013.8353
7847,-715913.684200001,2663533.3438
7848,-715879.234700001,2663415.41549999
7849,-715869.244999998,2663360.99730001
7850,-715620.1099,2662720.47699999
7851,-715649.605399999,2662603.7921
7852,-716205.741599999,2662007.406
7853,-715934.569700001,2661382.49489999
7854,-715304.320699999,2660503.1335
7855,-715444.250399999,2660280.3176
7856,-715921.797399999,2660218.2048
7857,-718135.422700001,2659208.1679
7858,-718124.601500003,2659110.39159999
7859,-717087.814500001,2657473.0136
7860,-716524.874700001,2657414.71459999
7861,-717680.741700001,2657409.55489999
7862,-717960.459700001,2657223.4578
7863,-718034.323699999,2656943.1672
7864,-718096.5794,2656702.4283
7865,-718171.7776,2656460.4422
7866,-718158.6853,2656359.88889999
7867,-718027.403200002,2655952.3693
7868,-717876.035900001,2655670.1217
7869,-717666.4647,2655303.203
7870,-717090.836799999,2653278.57530001
7871,-717341.568900001,2654186.6865
7872,-717100.3839,2653052.97309999
7873,-717008.9507,2652476.2668
7874,-716471.823100001,2650994.956
7875,-716433.206800002,2650945.31220001
7876,-715899.238800001,2650518.18469999
7877,-715605.5865,2650018.1282
7878,-715617.5756,2649897.1236
7879,-716010.2349,2649449.782
7880,-716440.818600001,2649265.8812
7881,-716285.7734,2648013.21959999
7882,-716656.664100001,2647604.4413
7883,-716892.1943,2647452.93449999
7884,-716841.8723,2647519.9911
7885,-716955.2669,2647410.8105
7886,-717323.1341,2647032.2545
7887,-717300.4943,2646821.2485
7888,-717322.6305,2646365.1562
7889,-715785.4526,2644613.9334
7890,-716715.8459,2641581.8599
7891,-716002.2061,2638241.4504
7892,-716199.8491,2639424.8192
7893,-717402.626700001,2636510.95949999
7894,-717492.6673,2635653.97970001
7895,-716350.654499999,2641158.62200001
7896,-717505.6767,2635005.83300001
7897,-717924.478599999,2634499.7476
7898,-717765.822200001,2633982.28729999
7899,-718163.7334,2632885.775
7900,-717517.325700001,2632847.1997
7901,-716763.7811,2631384.36900001
7902,-716709.863299998,2631256.77800001
7903,-716611.1106,2630393.6845
7904,-716649.656400001,2630779.5812
7905,-716521.7631,2630107.1805
7906,-716344.733499999,2629827.26060001
7907,-716058.552600001,2629242.3902
7908,-716053.979599999,2628654.72210001
7909,-716043.8434,2629221.7515
7910,-716645.021099999,2627908.3619
7911,-716395.3793,2627328.2811
7912,-716315.0622,2624240.364
7913,-716770.2773,2624502.0453
7914,-715859.457800001,2623672.92400001
7915,-714929.7826,2618961.0916
7916,-714932.6066,2618984.3032
7917,-714820.463700001,2618438.0928
7918,-714206.1388,2618104.51770001
7919,-714218.296499999,2617672.549
7920,-714014.1441,2617512.16289999
7921,-713621.5965,2617430.8273
7922,-713320.007600001,2617294.8547
7923,-711736.497199998,2616123.73160001
7924,-712228.365800001,2617207.7839
7925,-711077.496099999,2615288.5112
7926,-711053.5092,2615245.441
7927,-710619.765499999,2614408.92120001
7928,-710253.664399999,2613986.4904
7929,-709343.1745,2613027.6335
7930,-709317.0453,2612900.29649999
7931,-708909.717100001,2612242.0265
7932,-708130.3205,2611782.31769999
7933,-708051.425300001,2611512.3149
7934,-708080.658700001,2611288.3798
7935,-707593.715600001,2609677.1634
7936,-707827.392200001,2610013.0354
7937,-707451.418099999,2609322.0497
7938,-707498.972400001,2609120.2468
7939,-707593.812399999,2608958.66600001
7940,-708013.346899998,2607921.26480001
7941,-707997.559900002,2607527.3415
7942,-707963.5815,2607269.2703
7943,-707989.2968,2607055.17270001
7944,-708002.900400001,2606913.78979999
7945,-708008.7683,2606241.6554
7946,-708007.210100001,2606045.2988
7947,-707095.1116,2603299.7007
7948,-707333.0398,2604573.8099
7949,-707034.6012,2602865.76839999
7950,-706869.7915,2602505.85930001
7951,-706386.5355,2602186.64779999
7952,-705796.1303,2601864.7506
7953,-705559.642799999,2601691.6161
7954,-705267.495100001,2601724.63820001
7955,-705135.259099999,2601716.9945
7956,-704911.375499999,2601014.9839
7957,-704933.8786,2600940.698
7958,-704462.303400001,2600367.71519999
7959,-703945.148199999,2600108.90600001
7960,-703886.376399999,2598941.0963
7961,-703986.205700002,2598568.41559999
7962,-703922.244300001,2598011.7528
7963,-703635.3637,2597831.16870001
7964,-702723.1961,2597771.2646
7965,-702356.0339,2597521.76850001
7966,-701325.1372,2597208.2735
7967,-702314.880400001,2594528.0505
7968,-702306.2033,2594379.3698
7969,-701501.252,2592864.1116
7970,-701463.5342,2594792.59159999
7971,-700817.2927,2592454.0011
7972,-700355.141200001,2592580.20529999
7973,-700118.7547,2592274.4404
7974,-700338.731399999,2591717.03420001
7975,-700146.722799999,2591428.2858
7976,-700107.223999999,2591360.74990001
7977,-700526.8829,2588761.2138
7978,-701010.4308,2590267.0287
7979,-700274.1012,2588599.1513
7980,-699848.988600003,2588527.53609999
7981,-698638.403899999,2588092.0126
7982,-698349.0671,2587832.0787
7983,-698127.306900001,2587772.4296
7984,-697584.4371,2586723.1839
7985,-697487.266200001,2586461.40010001
7986,-697492.7856,2586403.29639999
7987,-697420.7852,2586327.74929999
7988,-697388.6852,2585029.9717
7989,-697509.9242,2584388.7977
7990,-697512.757700001,2584358.4691
7991,-697682.292999999,2583747.2887
7992,-698466.241800001,2582435.7491
7993,-697952.7228,2583094.9851
7994,-698557.3726,2582365.506
7995,-697146.1232,2580898.3686
7996,-697991.055700001,2581158.317
7997,-697227.246099999,2580276.3269
7998,-697257.1032,2579710.636
7999,-697274.92,2579574.6588
8000,-697554.4274,2579317.8154
8001,-697899.095,2578965.08540001
8002,-697836.823899998,2578701.80010001
8003,-697601.268999999,2578679.7822
8004,-697214.0102,2577328.1464
8005,-696951.5157,2576911.0197
8006,-696923.8683,2576523.47470001
8007,-698967.6969,2574755.07060001
8008,-698470.417099999,2576112.22490001
8009,-702150.993200001,2571188.29859999
8010,-702486.388900001,2569963.2394
8011,-703114.0692,2569363.19250001
8012,-704079.3819,2568441.1401
8013,-703536.795499999,2567047.1091
8014,-705123.672599999,2565613.54450001
8015,-705419.132200001,2565040.02520001
8016,-707536.5315,2562845.83690001
8017,-708103.278699999,2563617.6694
8018,-708790.495400001,2562106.93199999
8019,-713719.483999999,2558721.4658
8020,-713908.194,2558458.9742
8021,-713914.0492,2558398.30870001
8022,-713891.998299999,2558255.8437
8023,-714612.440700002,2557457.69099999
8024,-717155.7351,2557225.16499999
8025,-716422.4705,2556085.5824
8026,-719638.7881,2556741.7532
8027,-720534.6877,2554507.3789
8028,-719744.457699999,2553409.29969999
8029,-720554.314999999,2550833.6837
8030,-719901.3044,2550979.76930001
8031,-720621.5009,2549821.83679999
8032,-720839.025,2549534.5354
8033,-721599.371400001,2548126.81130001
8034,-722493.115800002,2547201.9698
8035,-725539.6419,2542285.6307
8036,-723975.810000001,2542784.2092
8037,-726219.469299999,2541842.3557
8038,-726136.831599999,2541619.7017
8039,-727152.368100002,2541653.9493
8040,-727158.6269,2541590.73660001
8041,-727163.778999999,2541409.9634
8042,-728122.843199999,2541086.2491
8043,-727883.574999999,2540485.5007
8044,-728227.498099998,2539436.94780001
8045,-727381.977399999,2538073.9439
8046,-729154.932399999,2534922.9285
8047,-727841.235300001,2537073.9274
8048,-709147.624500001,2558903.8121
8049,-710076.440900001,2557243.01149999
8050,-710112.2512,2555996.2375
8051,-709946.194499999,2554750.3765
8052,-709799.1123,2554447.87479999
8053,-709581.674499999,2553523.63830001
8054,-714224.5437,2625370.5202
8055,-713568.770099999,2625015.02840001
8056,-713254.5555,2625034.80580001
8057,-714755.0507,2665271.0889
8058,-712200.442500002,2663926.2466
8059,-710764.520300001,2662722.6847
8060,-715660.324300002,2623306.69779999
8061,-722248.539600001,2674617.2613
8062,-722559.382200001,2674999.0305
8063,-722644.688899998,2675033.99510001
8064,-721825.1428,2674155.6709
8065,-717842.3479,2668380.83550001
8066,-717997.579199999,2668650.638
8067,-718039.689099998,2668794.74000001
8068,-716249.2803,2621754.91700001
8069,-716226.254799998,2621574.28930001
8070,-715948.084799999,2620611.646
8071,-716030.306100001,2620917.8977
